,lat,lng,name,vicinity,placeid
1260,38.86770629999999,-77.1532728,Hull Hearing Aid Service Inc.,"6231 Leesburg Pike #510, Falls Church",ChIJrziVHoa0t4kRPjRFB9Ofe9Q
1261,38.8676613,-77.1532355,Northern Va Ophthalmology: Wei Lisa MD,"6231 Leesburg Pike # 608, Falls Church",ChIJrziVHoa0t4kRvyegYNnlw1Q
1262,38.8703383,-77.1555516,"Dr. Han Ton-That, MD","6305 Castle Place #1a, Falls Church",ChIJh1qNIo-0t4kRiBK_VYqWe4M
1263,38.8656359,-77.151707,Associated Asthma & Allergy,"6201 Leesburg Pike # 300, Falls Church",ChIJ89KyUoa0t4kR0KjNkeJBecA
1264,38.86765820000001,-77.1532166,"Camille D'Amato, DC","6231 Leesburg Pike #201, Falls Church",ChIJrziVHoa0t4kR2oavFVwmF-8
1265,38.87048759999999,-77.1574925,"Dr. Maher A. Huttam, MD","2946 Sleepy Hollow Road, Falls Church",ChIJzw9hqI-0t4kR9Z_pgrtzFNo
1266,38.8884285,-77.1802821,Oasis Pediatric Dental Care & Orthodontics,"800 West Broad Street #307, Falls Church",ChIJiy8TrsW0t4kRMmzc61bN9YQ
1267,38.8792809,-77.1830437,Falls Church Medical Center LLC: Gresinger Thomas H MD,"900 South Washington Street # 300, Falls Church",ChIJVVWDKri0t4kRPlFFBS5g_O8
1268,38.884985,-77.17327499999999,"Edwin Lee, DMD","3300, 311 Park Avenue, Falls Church",ChIJWQKEjcG0t4kRFObSrHfB_JY
1269,38.883909,-77.170079,"Eric Wollins, MD | Kaiser Permanente","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRvhF_7BvWWpw
1270,38.883909,-77.170079,Kaiser Permanente: Chawla Veena MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRcMm2hFYw2Ug
1271,38.8792809,-77.1830437,Falls Church Healthcare Center,"900 South Washington Street #300, Falls Church",ChIJVVWDKri0t4kRLjyPNipIX7U
1272,38.8792927,-77.1830963,Ace Care Medical,"900 South Washington Street #112, Falls Church",ChIJVVWDKri0t4kRJe4FWQQUp8w
1273,38.88894199999999,-77.1819747,Nguyen Khoa MD,"821 West Broad Street, Falls Church",ChIJQeSbnsW0t4kRMEaYN8z3P9w
1274,38.8792809,-77.1830437,Fruiterman Jan P MD,"900 South Washington Street #300, Falls Church",ChIJVVWDKri0t4kRC_VMnlAs1ZE
1275,38.88529380000001,-77.17397249999999,AllCare Foot and Ankle Center,"313 Park Avenue Ste 308, Falls Church",ChIJE8jihcG0t4kRPc39JRUVWw0
1276,38.883909,-77.170079,"Leigh Boldt, MD | Kaiser Permanente","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRV5Ggs02v4Oc
1277,38.883909,-77.170079,"Dr. James J. Tier, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRyXQ7cgisouY
1278,38.8862833,-77.177117,"Candace A. Robinson, FNP","444 West Broad Street, Falls Church",ChIJKXgE_8O0t4kRyWzW_cWKAlk
1279,38.88200399999999,-77.171747,"Ellen C. Vaughey, M.D.","101 West Broad Street #301, Falls Church",ChIJUTLOgkm0t4kR4rBIvX5yeTc
1280,38.88200399999999,-77.171747,"Eric A. Libre, M.D.","101 West Broad Street #301, Falls Church",ChIJUTLOgkm0t4kRHS6R0tOEMpI
1281,38.88200399999999,-77.171747,"Matthew D. Williams, M.D.","101 West Broad Street #301, Falls Church",ChIJUTLOgkm0t4kRK4mhr-qIyWE
1282,38.88200399999999,-77.171747,"Dr. Mark J. Granada, MD","101 West Broad Street #301, Falls Church",ChIJUTLOgkm0t4kRb09rbwvJ3Yw
1283,38.8839774,-77.1703546,Robert R Lu MD | Kaiser Permanente,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRLtb9ED_88r4
1284,38.8839774,-77.1703546,"Daisy W. Sullivan, CRNP","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRZ4DnDpqfFPo
1285,38.8839774,-77.1703546,"Pupi Demissie, MD | Kaiser Permanente","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRTWqiawOhY8s
1286,38.8839774,-77.1703546,"Howard Savage, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kR5UQ8udB39kg
1287,38.8839774,-77.1703546,"Dr. Khanh-Gien G. Hoang, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kR8JdYb0Z_S8g
1288,38.8839774,-77.1703546,Bersoff-Matcha Susan J MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kR84fyJKN8LS4
1289,38.8839774,-77.1703546,Ratan Rini MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kR5fkbFBsjZLo
1290,38.8839774,-77.1703546,"Dr. Cassandra M. Hodziewich, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRnGeChMDErNM
1291,38.8839774,-77.1703546,Allen Fritz J MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRPlHoOvME_-s
1292,38.8839774,-77.1703546,Youssri Ayman I MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRpYe9GUU9z64
1293,38.8839774,-77.1703546,"Paul Bujanauskas, MD | Kaiser Permanente","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRdl8AojxPzKs
1294,38.887042,-77.17805400000002,Solano Spine & Sport Chiropractic,"502 West Broad Street #1b, Falls Church",ChIJE8jihcG0t4kRlHh_XaAckT8
1295,38.8853754,-77.1737358,Christopher & Favagehi,"313 Park Avenue, Falls Church",ChIJE8jihcG0t4kRQLOyfdC0M-8
1296,38.8853129,-77.1738077,"Dr. John R. Karickhoff, MD","313 Park Avenue, Falls Church",ChIJE8jihcG0t4kRBmUZ9H6J9Wk
1297,38.883909,-77.170079,"Dr. M P. Alexander, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRJjW_YWor9RI
1298,38.883909,-77.170079,"Dr. Sidney G. Chetta, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRotDA8FkdMz8
1299,38.8866299,-77.1774746,Thomas Pillion M.D.,"450 West Broad Street #211, Falls Church",ChIJb4IwW-m0t4kRu5KRLb9WHqI
1300,38.883909,-77.170079,"Dr. Robert W. Sjogren Jr, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRwTH76Jw9n6Q
1301,38.883909,-77.170079,Kaiser Permanente Health Care: Watkis Patricia A MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRDIH8J6kPEz8
1302,38.883909,-77.170079,"Dr. Neil M. Stern, MD","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRHycMgIeFIok
1303,38.883909,-77.170079,"Donna Lee, MD | Kaiser Permanente","201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRDkh8WdRfNJU
1304,38.883909,-77.170079,Kaiser Permanente Health Care: De Netto Michelle A MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRHZRvBCEUxkY
1305,38.883909,-77.170079,Kaiser Permanente Health Care: Wright Marlene V MD,"201 North Washington Street, Falls Church",ChIJN90nQOq0t4kRHRgDzJ_iXSE
1306,38.8850877,-77.08859799999999,R P & Cp Mc Manus Ltd: Mc Manus Christopher MD,"2525 10th Street North #1, Arlington",ChIJBwRx0Y62t4kRJ-0npD_AvkE
1307,38.8859072,-77.0926894,Virginia Dental Center,"1025 North Fillmore Street Suite A, Arlington",ChIJQ2p5wIW2t4kRAO4mnAB_zJI
1308,38.8905249,-77.08705239999999,"Sheila A. Ramsey, PHD","2300 Wilson Boulevard, Arlington",ChIJqctNnoO2t4kR_2_FlA9YzhI
1309,38.8905249,-77.08705239999999,"Geraldine D. Jennings, MSW","2300 Wilson Boulevard, Arlington",ChIJqctNnoO2t4kRRYF7QegC5mw
1310,38.8905249,-77.08705239999999,"M K. McFalls, MS","2300 Wilson Boulevard, Arlington",ChIJqctNnoO2t4kRiX4iivS0nzQ
1311,38.8833279,-77.1051095,Arlington Dermatology,"3801 Fairfax Drive # 63, Arlington",ChIJP_1pfyi0t4kRgIqzesFJtcc
1312,38.8833164,-77.1050527,"Dr. Hiren S. Gandhi, MD","3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRAhDWagiZeAM
1313,38.8833164,-77.1050527,"Arlington Dental Implant & Oral Surgery Center: Dipa J. Patel, DDS","3801 Fairfax Drive Suite 20, Arlington",ChIJKcsZfyi0t4kRa_59X333uoY
1314,38.8833279,-77.1051095,"Lisa L. Wei, MD, PC","3801 Fairfax Drive, Arlington",ChIJebUZfyi0t4kR4VnOLawQXuk
1315,38.88819609999999,-77.094484,"Dr. Claire M. Cifaloglio, MD","3033 Wilson Boulevard, Arlington",ChIJcS9I64a2t4kRCTwclQAzyM8
1316,38.8883568,-77.0944877,"Leslie C. Moran, LCSW","3033 Wilson Boulevard, Arlington",ChIJcS9I64a2t4kRc-UM9QGbAOw
1317,38.8883568,-77.0944877,"Tiffany E. Kelsey, LCP","3033 Wilson Boulevard, Arlington",ChIJcS9I64a2t4kRVHk4Y9Ue__Y
1318,38.888261,-77.09458409999999,Wylen Michele MD,"3033 Wilson Boulevard # 200B, Arlington",ChIJIa0Oe0m0t4kR4BT57BCUkoY
1319,38.8833399,-77.10505979999999,Metropolitan Pediatrics,"3801 Fairfax Drive #44, Arlington",ChIJP_1pfyi0t4kRsOABNnzCAtk
1320,38.8883568,-77.0944877,"Lori E. Borg, NP","3033 Wilson Boulevard, Arlington",ChIJcS9I64a2t4kR1zieq-k6_70
1321,38.88530819999999,-77.0949223,Arlington Center for Dentistry,"1050 North Highland Street, Arlington",ChIJORtTW4S2t4kRuRX6Z8CTSqI
1322,38.8821,-77.105106,Virginia Vision Associates,"3800 Fairfax Drive Ste #1, Arlington",ChIJJTf1yie0t4kR3lN3yknuwHY
1323,38.88332800000001,-77.10511,"Carl G. Lebo, D.D.S.","3801 Fairfax Drive Suite 72, Arlington",ChIJebUZfyi0t4kRwFxh6m0DJ7w
1324,38.89050210000001,-77.0854213,"Anne W. Bloom, ARNP","2100 Clarendon Boulevard, Arlington",ChIJ_yjJ94m2t4kRAV1DnU3oarM
1325,38.89050210000001,-77.0854213,"Gail G. Vest, NP","2100 Clarendon Boulevard, Arlington",ChIJ_yjJ94m2t4kRz6TzQFiPLN8
1326,38.89050210000001,-77.0854213,"Suzanne C. Garcia, NP","2100 Clarendon Boulevard, Arlington",ChIJ_yjJ94m2t4kRzBmJqw6C6C4
1327,38.8833279,-77.1051095,Solsberry Victoria,"3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kR-iV8t0l8ZoY
1328,38.8821,-77.1051064,Rafael Canadas PC,"3800 Fairfax Drive, Arlington",ChIJJTf1yie0t4kRVBstK34epkc
1329,38.8842843,-77.09656740000001,Roca Dental,"3138 10th Street North #301, Arlington",ChIJg2Idg4S2t4kRPA48_Czs1ts
1330,38.8833279,-77.1051095,Ngo Thuan Dinh MD,"3801 Fairfax Drive # 52, Arlington",ChIJP_1pfyi0t4kRtDKWYS5ROKk
1331,38.8833279,-77.1051095,Sanchez Janice,"3801 Fairfax Drive # 14, Arlington",ChIJP_1pfyi0t4kRQkAakAGAWUs
1332,38.8833279,-77.1051095,Ashtma Clinic-Northern Va: Dalton Henry T MD,"3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRbNbq6ythRJk
1333,38.8833279,-77.1051095,Promed Va Square,"3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kR70cZmjHh7k0
1334,38.8833164,-77.1050527,"Kendra V. Chisolm, LCSW","3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRUNbbgcrjSr0
1335,38.8833164,-77.1050527,"Dr. Wei Zhang, MD","3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRupIxbe38y_k
1336,38.8833164,-77.1050527,"Dr. Kamana Verma, MD","3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRW2ZG22ZVyFw
1337,38.8833279,-77.1051095,Kinnane Marie,"3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kR-nbYj5T8Nfc
1338,38.8899982,-77.08932,Arlington Hearing Center,"2500 Wilson Boulevard #105, Arlington",ChIJnzYGdoO2t4kRDoLmZ6C0vgU
1339,38.8833279,-77.1051095,Zager Lisa,"3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRkCun3TZZ1E4
1340,38.88325899999999,-77.105098,"Gloria Quevedo, MA","3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRaepfQ0ELa70
1341,38.8833735,-77.1049746,"Capital Vision, Amy Kotecha MD","3801 Fairfax Drive Suite 74, Arlington",ChIJP_1pfyi0t4kRJgxmzkbRK0w
1342,38.8852991,-77.0949085,"Nicole K. Renaud, M.D./ VIP Ophthalmology","1050 North Highland Street, Arlington",ChIJha3hSbq2t4kRc_kExV2iWgo
1343,38.88469610000001,-77.0950522,New Era Eyecare,"3105 10th Street North, Arlington",ChIJ975C9oS2t4kRMwQr3WRvus0
1344,38.8833164,-77.1050527,Capital Vision,"3801 Fairfax Drive, Arlington",ChIJP_1pfyi0t4kRLE27BMLRumU
1345,38.8851704,-77.0884681,R P & CP Mc Manus Ltd,"2525 10th Street North, Arlington",ChIJB1_m7462t4kRd-_Q_MBcdg4
1346,38.85735039999999,-77.0515109,Northern Virginia Doctors of Optometry Arlington,"1800 South Bell Street C-1819, Arlington",ChIJTxZaEia3t4kRgHFo5xtqvPI
1347,38.85589,-77.05131899999999,Potomac Behavioral Solutions,"2001 Richmond Highway #800, Arlington",ChIJ9_i5uii3t4kRh8abrWtSXh8
1348,38.85834909999999,-77.057121,Genesis Health Care,"1785 South Hayes Street, Arlington",ChIJ_VEGGdi2t4kR6M6NI6oUq4E
1349,38.8558333,-77.05157369999999,Potomac Behavioral Solutions,"2001 Richmond Highway #800, Arlington",ChIJQcBVuii3t4kRMXI7MhpBOrs
1350,38.85568069999999,-77.05004079999999,"Flavio W. Nasr, DDS/Crystal City Dental","2103 Crystal Plaza Arc, Arlington",ChIJMTiZTy-3t4kR-sxJw0J13i4
1351,38.85834909999999,-77.057121,"Sarah I. Insull, MSCFSLP","1785 South Hayes Street, Arlington",ChIJCVQGGdi2t4kRC1VIFKapSk4
1352,38.8582279,-77.056962,"Margaret A. Williams, MED","1785 South Hayes Street, Arlington",ChIJQxgAGdi2t4kRJXe0YCyCkas
1353,38.8587291,-77.0500989,Robinson David M,"1550 Crystal Drive # 601, Arlington",ChIJU14cOCS3t4kRNvIi9BFYOIo
1354,38.8582279,-77.056962,"Dr. Romaldo F. Desouza, MD","1785 South Hayes Street, Arlington",ChIJCVQGGdi2t4kRONxGtwu4eIY
1355,38.8610471,-77.0562194,"Dr. Diane M. Amalfitano, DO","1311 South Fern Street, Arlington",ChIJT9U5XSe3t4kRtquOEHYMGm8
1356,38.85589030000001,-77.0513193,Biologics Trend Report,"2001 Richmond Highway, Arlington",ChIJAQBAsCi3t4kR4gnuhpG_UeY
1357,38.8582378,-77.0510268,Radiation Oncology Institute,"251 18th Street South, Arlington",ChIJI36xdia3t4kRk9hDOTmItGw
1358,38.85999999999999,-77.05,Flight Medicine Clinic: Baxter John S MD,"779 MDG, Washington",ChIJkyZWIyS3t4kR4jHfBizT0F4
1359,38.85834909999999,-77.057121,"Sarah A. Yrxa, MS","1785 South Hayes Street, Arlington",ChIJCVQGGdi2t4kR5YLlEGDTBeM
1360,38.8565099,-77.0543326,"Sara K. Mastropole, MS","1900 South Eads Street, Arlington",ChIJ49dNbii3t4kRyUbWXeD8ffw
1361,38.8582905,-77.04943659999999,Family Practice Medical Services,"1750 Crystal Drive, Arlington",ChIJx3UuOCS3t4kRghhahcxLlhc
1362,38.85800649999999,-77.0542002,Body Connect Physical Therapy: Polo Kathleen B MD,"1600 South Eads Street, Arlington",ChIJIYYOSya3t4kRXJ2K1IK6vdo
1363,38.85999999999999,-77.05,"Dr. Erik K. Koda, MD","1760 Af Pentagon, Washington, DC 20330, Washington",ChIJkyZWIyS3t4kRpoMRAr6vUSI
1364,38.8531293,-77.0507415,Silhouette Aesthetics,"320 23rd Street South, Arlington",ChIJGeo6Mym3t4kREe1XzrwnTwI
1365,38.8615593,-77.05352309999999,"Dr. Jorge A. Vidal, MD","1331 South Eads Street, Arlington",ChIJi_z0KCe3t4kRhB7ePT61RCg
1366,38.8605261,-77.0559864,Dr. Zahid Hameed,"1409 South Fern Street, Arlington",ChIJa7lSYie3t4kRu2xpqhDvuXc
1367,38.851761,-77.055716,Yudson Kay C,"611 25th Street South, Arlington",ChIJCXXNHCq3t4kRVimfwtWvVcw
1368,38.8646242,-77.05711099999999,"Dr. Jeong Yeon Whang, MD","600 Army Navy Drive, Arlington",ChIJ1WMuet-2t4kR4of8eUjiMB8
1369,38.8646242,-77.05711099999999,"Dr. Bahareh Bahador, MD","600 Army Navy Drive, Arlington",ChIJ1WMuet-2t4kRvbilGYkEYBg
1370,38.879708,-77.1101401,"Dr. Matthew D. Hall, MD","4200 Wilson Boulevard, Arlington",ChIJu5sSaSS0t4kRl9xUk5KY9Mg
1371,38.879708,-77.11014,Hariadi John W MD,"4200 Wilson Boulevard # 950, Arlington",ChIJu5sSaSS0t4kRJGDFfDPbYVA
1372,38.8721057,-77.10971239999999,"Dr. Vimarsh Raina, MD","4400 4th Street North #434, Arlington",ChIJ0zh4hCK0t4kRTg4kKjHZzLQ
1373,38.8695683,-77.1082091,"Dr. Lillian B. Hunt, MD","4501 Arlington Boulevard #120, Arlington",ChIJ-dj7th60t4kRx8qzMB_Aatg
1374,38.8758591,-77.10945819999999,"Jewel Green, LCSW","4141 North Henderson Road, Arlington",ChIJDwxQupbJt4kRkuFnLTJsGcg
1375,38.8748251,-77.1133092,Martin Jr Lee B MD,"437 North Park Drive #1, Arlington",ChIJSc9dtyK0t4kR2wT1-2MLEik
1376,38.8804819,-77.11094159999999,"Dr. Esther P. Roberts, MD","4201 Wilson Boulevard, Arlington",ChIJIWi18CS0t4kRohp39ZG6CjY
1377,38.8758591,-77.10945819999999,"Colleen M. Zehnder, MSW","4141 North Henderson Road, Arlington",ChIJUSVUMSK0t4kRe2SHD6825qE
1378,38.8695683,-77.1082091,Chien Tom MD,"4501 Arlington Boulevard # 315, Arlington",ChIJ-dj7th60t4kRSs6HJ8YX5Uc
1379,38.8758591,-77.10945819999999,"Dodie Gill, LPC","4141 North Henderson Road Suite 3, Arlington",ChIJCQKeWiK0t4kRfu1d56BDzhM
1380,38.8814764,-77.11624599999999,"Mary T. Tierney, LICSW","950 North Glebe Road, Arlington",ChIJJf0rAzu0t4kR8q5bUXUsskA
1381,38.8750447,-77.1221119,"Elizabeth W. Musil, LCSW","618 North Frederick Street, Arlington",ChIJVZ8dKT60t4kR9jyvoxrrrbw
1382,38.8704279,-77.12311199999999,"Jessica D. Black, RD","230 North Granada Street, Arlington",ChIJ5faAhRS0t4kRTE8i0ph1qVY
1383,38.8742199,-77.11221669999999,Saleeb Paul MD,"4415 4th Road North #2, Arlington",ChIJh1MpmiK0t4kROJyXns3Pt6A
1384,38.877439,-77.12472300000002,Spees Karen A,"5233 Wilson Boulevard, Arlington",ChIJ97GvnD-0t4kR6Edins0EqBM
1385,38.88104989999999,-77.1171,Comprehensive Behavioral Health (CBH),"4600 Fairfax Drive Suite 412, Arlington",ChIJ3b4vVpm1t4kR23tycjgPR50
1386,38.8810654,-77.1170662,"Neel Nene, MD, MBA, MS","4600 Fairfax Drive Suite 412, Arlington",ChIJj9XYpju0t4kRMghZMFk4lQ8
1387,38.88151610000001,-77.1162063,Lippman Jay MD,"950 North Glebe Road # 520, Arlington",ChIJ5_ToBDu0t4kRuwnPJ3C79kM
1388,38.88151610000001,-77.1162063,Roth Katharine K MD,"950 North Glebe Road # 500, Arlington",ChIJ5_ToBDu0t4kRFft_F5GAih0
1389,38.8743772,-77.1276405,"Dr. Linda A. Fay, MD","704 North Jefferson Street, Arlington",ChIJcSCbjWq0t4kRAWmBPZpci0k
1390,38.8690845,-77.1260672,Martin Edward MD,"5309 1st Place North, Arlington",ChIJ5foht2y0t4kRbrSPY5r8qYI
1391,38.8769513,-77.10754570000002,Schneeman Patricia M,"521 North Quincy Street, Arlington",ChIJ28iXZyG0t4kRRkhv92oxkwA
1392,38.88023279999999,-77.1106432,"Dr. Janet F. Regier, MD","4201 Wilson Boulevard, Arlington",ChIJIWi18CS0t4kReGZgq52IoSs
1393,38.8805037,-77.1109343,Giles Columbus J MD,"4201 Wilson Boulevard, Arlington",ChIJ68MUQiS0t4kRrCWWr0Pju9I
1394,38.8767263,-77.1278203,Arlington,"5513 Wilson Boulevard, Arlington",ChIJA-A2wGK1t4kRt9dFlzzoaxM
1395,38.8815332,-77.1116906,"Dr. Anitha S. Nair, M.D. | Shady Grove Fertility","Metro Center, 901 North Stuart Street Suite 610, Arlington",ChIJT2kCAyW0t4kR6xBdJr8ouMQ
1396,38.869406,-77.100047,Advanced Health Center,"46 South Glebe Road #100, Arlington",ChIJB-KT-6C2t4kRWI0bhLeTGqY
1397,38.869364,-77.100036,"ADVANCED HEALTH CENTER : Dr. Mandana Shafai, MD","46 South Glebe Road, Arlington",ChIJB-KT-6C2t4kRYLpIMoQfM0E
1398,38.869394,-77.1000471,Gordon John David MD,"4040 Fairfax Drive Suite 600, Arlington",ChIJB-KT-6C2t4kRj6bkVf_SqjI
1399,38.869406,-77.100047,"Roohi Alikhan, M.D.","46 South Glebe Road #103, Arlington",ChIJB-KT-6C2t4kRS6IW7qdki1A
1400,38.8694221,-77.1000176,Arlington Psychiatric Group: Ballon Lawrence MD,"46 South Glebe Road # 101, Arlington",ChIJB-KT-6C2t4kRU1DQmQJI3RU
1401,38.8694221,-77.1000176,Di Mattina Michael MD,"46 South Glebe Road, Arlington",ChIJB-KT-6C2t4kRpgcINkfNkmw
1402,38.8672707,-77.095924,Drake Hearing Aid Center,"403 South Glebe Road, Arlington",ChIJh6xr8KO2t4kRzWw0rGK_Mag
1403,38.86798539999999,-77.0957916,Zinn Edward MD,"333 South Glebe Road, Arlington",ChIJeeq_5KO2t4kR2X-f9YE3qAU
1404,38.8694221,-77.1000176,"Janice E. Grose, LCSW","46 South Glebe Road Suite 103, Arlington",ChIJB-KT-6C2t4kR-3BZspJIJLc
1405,38.8694221,-77.1000176,"Dr. Shahzad Rahman, MD","46 South Glebe Road, Arlington",ChIJB-KT-6C2t4kRwngXs1viwDE
1406,38.8694221,-77.1000176,"Dr. David F. Allen, MD","46 South Glebe Road, Arlington",ChIJB-KT-6C2t4kRdxKCCKbO6K8
1407,38.8626102,-77.08891810000001,Paz-Soldan Gonzalo,"3045 Columbia Pike # A, Arlington",ChIJnTuP77q2t4kRNmVG-AIIFn0
1408,38.8621469,-77.09178039999999,"Dr. John R. Jones, MD","3263 Columbia Pike, Arlington",ChIJzZ1LUaW2t4kRTfvmVuAFeE8
1409,38.8626102,-77.08891810000001,Khandelwal Susan K,"3045 Columbia Pike # A, Arlington",ChIJnTuP77q2t4kROuPvACF3lrw
1410,38.8612619,-77.0918682,Dr. Rami Zuhayr Tabbarah M.D.,"1005 South Glebe Road #430, Arlington",ChIJUypZWKW2t4kR78Utjgnyl3Y
1411,38.8580352,-77.10646870000001,"Janet L. Swartzfager, MS","939 South Wakefield Street, Arlington",ChIJOToP3AO0t4kR8NnJfHT0oC0
1412,38.8580352,-77.10646870000001,"Marc A. Friedberg, Crna","939 South Wakefield Street, Arlington",ChIJOToP3AO0t4kRtMBWr6zIV38
1413,38.869364,-77.100036,Advanced Health Center: Dr. Louis Ziegler,"46 South Glebe Road Suite 100, Arlington",ChIJB-KT-6C2t4kRs-OsQSaNY5c
1414,38.8580352,-77.10646870000001,"Deena Y. Kennedy, MS","939 South Wakefield Street, Arlington",ChIJOToP3AO0t4kRG0iNuC1pF0E
1415,38.858022,-77.106472,Mills Janet S,"939 South Wakefield Street # 101, Arlington",ChIJOToP3AO0t4kRL-EDS0riLuM
1416,38.8625617,-77.0889577,Arlington Pediatric Center,"3045 Columbia Pike # 2, Arlington",ChIJ6WCD8rq2t4kRcf6SBYhYxO0
1417,38.858022,-77.106472,Meny-Plunkett Bernadette,"939 South Wakefield Street # 101, Arlington",ChIJOToP3AO0t4kR8N_PF5y8RzY
1418,38.858022,-77.106472,Light Melissa L,"939 South Wakefield Street # 101, Arlington",ChIJOToP3AO0t4kRRvY3dUnW5RA
1419,38.869406,-77.100047,Advanced Health Center: Dr. Louis Scott Ziegler,"46 South Glebe Road #101, Arlington",ChIJB-KT-6C2t4kRSibIRoyxCng
1420,38.8618386,-77.0905824,Siphath Chrea Pc: Chrea Siphath MD,"3215 Columbia Pike # 103, Arlington",ChIJ42Sksbq2t4kRxLN1WXup5ZI
1421,38.858022,-77.106472,Gaines Donna S,"939 South Wakefield Street # 101, Arlington",ChIJOToP3AO0t4kRv1YgbQc5ZnE
1422,38.869406,-77.100047,"Advanced Health Center : Dr. Michelle M. Lee, L.Ac. DACM.","46 South Glebe Road, Arlington",ChIJ6yPZAaG2t4kRDUFBKpDMRPs
1423,38.869443,-77.10001299999999,Kind Acupuncture,"46 South Glebe Road # 100, Arlington",ChIJeWHp-6C2t4kRafoH9l3GwMw
1424,38.8626102,-77.08891810000001,Kosciuk-Rowe Teresa Anna MD,"3045 Columbia Pike # A, Arlington",ChIJnTuP77q2t4kRNzzgP16sc0E
1425,38.8626102,-77.08891810000001,"Roxana Weinstein, PHD","3045 Columbia Pike, Arlington",ChIJnTuP77q2t4kRTebX3wvAQBs
1426,38.85776609999999,-77.1035242,"Dr. Emile A. Allen, MD","4301 Columbia Pike, Arlington",ChIJvWUjFwK0t4kRFaos5X4ihSQ
1427,38.8612619,-77.0918682,Dr. Rami Zuhayr Tabbarah M.D.,"1005 South Glebe Road #438, Arlington",ChIJUypZWKW2t4kR10Xl6J_A4OE
1428,38.86148,-77.087673,Puri Chaitanya V DO,"2921 11th Street South, Arlington",ChIJsfSbZLq2t4kRftJnrb3o3fc
1429,38.869406,-77.100047,Advanced Health Center- Dr. Kyung Lee,"46 South Glebe Road Suite 100, Arlington",ChIJs6YO_qC2t4kRV03IW4nJH78
1430,38.869406,-77.100047,"Advanced Health Center : Emily Chang, L.Ac (NCCAOM)","46 South Glebe Road, Arlington",ChIJeWHp-6C2t4kRn9CYcjmaO7I
1431,38.8694434,-77.1000128,Advanced Health Center: Alyson Fliakas MSPT,"46 South Glebe Road Suite 201, Arlington",ChIJAxIdTXO3t4kRSF5Nhv7SClM
1432,38.8694434,-77.1000128,"Advanced Health Center : Melanie Jones, MSN, FNP, NP-C","46 South Glebe Road #100, Arlington",ChIJj47EAWK3t4kRPuraJJNFBcA
1433,38.86148,-77.087673,Kakarla Madhavi MD,"2921 11th Street South, Arlington",ChIJ-5ejZLq2t4kRLmH19iecg88
1434,38.86148,-77.087673,"Dr. Joseph K. Marshall, MD","2921 11th Street South, Arlington",ChIJ-5ejZLq2t4kR7X42WfBcBAo
1435,38.86148,-77.087673,Morrow Robert C MD,"2921 11th Street South, Arlington",ChIJsfSbZLq2t4kRXl7PcIOB-LI
1436,38.84250749999999,-77.0801094,"Dr. Paul M. Goldberg, DO","1225 Martha Custis Drive, Alexandria",ChIJk-vJ2kmxt4kRdyQ8Tapa_aQ
1437,38.842582,-77.080163,Osteopathic Family Physicians,"1225 Martha Custis Drive # C7, Alexandria",ChIJk-vJ2kmxt4kRsy6WHyKZqOs
1438,38.842389,-77.0805584,Inova Steinmetz Center for Integrative Medicine,"1225 Martha Custis Drive, Alexandria",ChIJk-vJ2kmxt4kRzkC2Lqr_VlA
1439,38.84253,-77.084577,"Domenica Rubino, MD","2800 Shirlington Road Suite 505, Arlington",ChIJW-NrxIm2t4kRzbuxbiwVknw
